iau_id1,year,students5_estimated
IAU-010327-1,2000,2234
IAU-010327-1,2005,2627
IAU-010327-1,2010,3263
IAU-010327-1,2015,4212
IAU-010327-1,2020,5000
IAU-010623-1,1990,586
IAU-010623-1,1995,839
IAU-010623-1,2000,1108
IAU-010623-1,2005,1303
IAU-010623-1,2010,1618
IAU-010623-1,2015,2089
IAU-010623-1,2020,2480
IAU-011036-1,1980,5999
IAU-011036-1,1985,7297
IAU-011036-1,1990,7616
IAU-011036-1,1995,8159
IAU-011036-1,2000,8482
IAU-011036-1,2005,8629
IAU-011036-1,2010,8800
IAU-011036-1,2015,8982
IAU-011036-1,2020,8955
IAU-011037-1,1995,991
IAU-011037-1,2000,1308
IAU-011037-1,2005,1539
IAU-011037-1,2010,1911
IAU-011037-1,2015,2467
IAU-011037-1,2020,2929
IAU-011490-1,1985,1760
IAU-011490-1,1990,2074
IAU-011490-1,1995,2967
IAU-011490-1,2000,3916
IAU-011490-1,2005,4605
IAU-011490-1,2010,5719
IAU-011490-1,2015,7383
IAU-011490-1,2020,8763
IAU-011491-1,1995,736
IAU-011491-1,2000,980
IAU-011491-1,2005,1179
IAU-011491-1,2010,1869
IAU-011491-1,2015,1622
IAU-011491-1,2020,1867
IAU-011998-1,1990,461
IAU-011998-1,1995,660
IAU-011998-1,2000,871
IAU-011998-1,2005,1024
IAU-011998-1,2010,1272
IAU-011998-1,2015,1642
IAU-011998-1,2020,1950
IAU-013407-1,1990,73752
IAU-013407-1,1995,121934
IAU-013407-1,2000,186593
IAU-013407-1,2005,255717
IAU-013407-1,2010,307615
IAU-013407-1,2015,356794
IAU-013407-1,2020,391220
IAU-013447-1,1995,2878
IAU-013447-1,2000,3798
IAU-013447-1,2005,4466
IAU-013447-1,2010,5547
IAU-013447-1,2015,7161
IAU-013447-1,2020,8500
IAU-013454-1,1950,
IAU-013454-1,1955,30
IAU-013454-1,1960,150
IAU-013454-1,1965,348
IAU-013454-1,1970,829
IAU-013454-1,1975,1363
IAU-013454-1,1980,1897
IAU-013454-1,1985,2431
IAU-013454-1,1990,2965
IAU-013454-1,1995,3147
IAU-013454-1,2000,1436
IAU-013454-1,2005,1452
IAU-013454-1,2010,1500
IAU-013454-1,2015,1501
IAU-013454-1,2020,1605
IAU-013819-1,1985,397
IAU-013819-1,1990,468
IAU-013819-1,1995,670
IAU-013819-1,2000,884
IAU-013819-1,2005,1039
IAU-013819-1,2010,1291
IAU-013819-1,2015,1667
IAU-013819-1,2020,1979
IAU-013831-1,2000,1880
IAU-013831-1,2005,1996
IAU-013831-1,2010,2518
IAU-013831-1,2015,3185
IAU-013831-1,2020,3253
IAU-013877-1,1990,1151
IAU-013877-1,1995,1612
IAU-013877-1,2000,1913
IAU-013877-1,2005,2022
IAU-013877-1,2010,2534
IAU-013877-1,2015,3184
IAU-013877-1,2020,3222
IAU-013880-1,1995,1395
IAU-013880-1,2000,1841
IAU-013880-1,2005,2165
IAU-013880-1,2010,2688
IAU-013880-1,2015,3471
IAU-013880-1,2020,4120
IAU-013922-1,1985,491
IAU-013922-1,1990,644
IAU-013922-1,1995,750
IAU-013922-1,2000,994
IAU-013922-1,2005,1191
IAU-013922-1,2010,1879
IAU-013922-1,2015,1622
IAU-013922-1,2020,1853
IAU-013923-1,1975,1603
IAU-013923-1,1980,2049
IAU-013923-1,1985,2349
IAU-013923-1,1990,2724
IAU-013923-1,1995,3108
IAU-013923-1,2000,3953
IAU-013923-1,2005,7366
IAU-013923-1,2010,11183
IAU-013923-1,2015,14011
IAU-013923-1,2020,12299
IAU-014176-1,1990,473
IAU-014176-1,1995,677
IAU-014176-1,2000,893
IAU-014176-1,2005,1051
IAU-014176-1,2010,1305
IAU-014176-1,2015,1685
IAU-014176-1,2020,2000
IAU-014182-1,1995,1523
IAU-014182-1,2000,2011
IAU-014182-1,2005,2364
IAU-014182-1,2010,2936
IAU-014182-1,2015,3791
IAU-014182-1,2020,4500
IAU-014191-1,1990,1141
IAU-014191-1,1995,1601
IAU-014191-1,2000,1903
IAU-014191-1,2005,2014
IAU-014191-1,2010,2530
IAU-014191-1,2015,3184
IAU-014191-1,2020,3231
IAU-015154-1,1990,752
IAU-015154-1,1995,1075
IAU-015154-1,2000,1420
IAU-015154-1,2005,1763
IAU-015154-1,2010,2276
IAU-015154-1,2015,2702
IAU-015154-1,2020,3075
IAU-015216-1,1960,1736
IAU-015216-1,1965,2454
IAU-015216-1,1970,3417
IAU-015216-1,1975,6265
IAU-015216-1,1980,9203
IAU-015216-1,1985,8610
IAU-015216-1,1990,9033
IAU-015216-1,1995,11618
IAU-015216-1,2000,13359
IAU-015216-1,2005,13583
IAU-015216-1,2010,13591
IAU-015216-1,2015,13178
IAU-015216-1,2020,13726
IAU-015217-2,1965,1601
IAU-015217-2,1970,3025
IAU-015217-2,1975,5043
IAU-015217-2,1980,6138
IAU-015217-2,1985,8026
IAU-015217-2,1990,9614
IAU-015217-2,1995,11603
IAU-015217-2,2000,9194
IAU-015217-2,2005,7489
IAU-015217-2,2010,6154
IAU-015217-2,2015,7468
IAU-015217-2,2020,13219
IAU-015218-2,1955,
IAU-015218-2,1960,
IAU-015218-2,1965,
IAU-015218-2,1970,
IAU-015218-2,1975,
IAU-015218-2,1980,
IAU-015218-2,1985,
IAU-015218-2,1990,
IAU-015218-2,1995,
IAU-015218-2,2000,
IAU-015218-2,2005,
IAU-015218-2,2010,
IAU-015218-2,2015,
IAU-015218-2,2020,
IAU-015219-1,1970,211
IAU-015219-1,1975,291
IAU-015219-1,1980,390
IAU-015219-1,1985,520
IAU-015219-1,1990,674
IAU-015219-1,1995,778
IAU-015219-1,2000,1019
IAU-015219-1,2005,1213
IAU-015219-1,2010,1897
IAU-015219-1,2015,1622
IAU-015219-1,2020,1828
IAU-015220-1,1980,2947
IAU-015220-1,1985,3654
IAU-015220-1,1990,4059
IAU-015220-1,1995,7260
IAU-015220-1,2000,6990
IAU-015220-1,2005,6590
IAU-015220-1,2010,5136
IAU-015220-1,2015,6121
IAU-015220-1,2020,7106
IAU-015221-1,1985,1122
IAU-015221-1,1990,1362
IAU-015221-1,1995,1710
IAU-015221-1,2000,1953
IAU-015221-1,2005,2003
IAU-015221-1,2010,3265
IAU-015221-1,2015,4730
IAU-015221-1,2020,5611
IAU-015224-1,1980,1597
IAU-015224-1,1985,2082
IAU-015224-1,1990,2388
IAU-015224-1,1995,3162
IAU-015224-1,2000,3959
IAU-015224-1,2005,4772
IAU-015224-1,2010,6129
IAU-015224-1,2015,7486
IAU-015224-1,2020,7265
IAU-015225-1,1990,724
IAU-015225-1,1995,1005
IAU-015225-1,2000,1313
IAU-015225-1,2005,1349
IAU-015225-1,2010,1360
IAU-015225-1,2015,1613
IAU-015225-1,2020,2494
IAU-015226-1,1975,557
IAU-015226-1,1980,718
IAU-015226-1,1985,897
IAU-015226-1,1990,1189
IAU-015226-1,1995,1653
IAU-015226-1,2000,1949
IAU-015226-1,2005,2050
IAU-015226-1,2010,2552
IAU-015226-1,2015,3184
IAU-015226-1,2020,3189
IAU-015289-1,1965,974
IAU-015289-1,1970,1601
IAU-015289-1,1975,2079
IAU-015289-1,1980,3128
IAU-015289-1,1985,4252
IAU-015289-1,1990,5375
IAU-015289-1,1995,6305
IAU-015289-1,2000,6300
IAU-015289-1,2005,7800
IAU-015289-1,2010,8333
IAU-015289-1,2015,8667
IAU-015289-1,2020,9331
IAU-015295-1,1995,1185
IAU-015295-1,2000,1564
IAU-015295-1,2005,1839
IAU-015295-1,2010,2284
IAU-015295-1,2015,2948
IAU-015295-1,2020,3500
IAU-015345-1,1950,102
IAU-015345-1,1955,147
IAU-015345-1,1960,401
IAU-015345-1,1965,1621
IAU-015345-1,1970,3098
IAU-015345-1,1975,4156
IAU-015345-1,1980,6462
IAU-015345-1,1985,8980
IAU-015345-1,1990,11086
IAU-015345-1,1995,10858
IAU-015345-1,2000,11855
IAU-015345-1,2005,12222
IAU-015345-1,2010,12425
IAU-015345-1,2015,13793
IAU-015345-1,2020,19800
IAU-015346-1,1950,
IAU-015346-1,1955,
IAU-015346-1,1960,117
IAU-015346-1,1965,150
IAU-015346-1,1970,401
IAU-015346-1,1975,896
IAU-015346-1,1980,1371
IAU-015346-1,1985,1968
IAU-015346-1,1990,2319
IAU-015346-1,1995,3318
IAU-015346-1,2000,4379
IAU-015346-1,2005,5149
IAU-015346-1,2010,6395
IAU-015346-1,2015,8256
IAU-015346-1,2020,9799
IAU-015347-1,2005,893
IAU-015347-1,2010,1109
IAU-015347-1,2015,1432
IAU-015347-1,2020,1700
IAU-015464-1,1975,271
IAU-015464-1,1980,422
IAU-015464-1,1985,1260
IAU-015464-1,1990,4004
IAU-015464-1,1995,10500
IAU-015464-1,2000,16000
IAU-015464-1,2005,13002
IAU-015464-1,2010,14857
IAU-015464-1,2015,17714
IAU-015464-1,2020,19714
IAU-016058-1,2000,738
IAU-016058-1,2005,878
IAU-016058-1,2010,1199
IAU-016058-1,2015,1462
IAU-016058-1,2020,1447
IAU-016157-1,1990,1704
IAU-016157-1,1995,2438
IAU-016157-1,2000,3217
IAU-016157-1,2005,3783
IAU-016157-1,2010,4699
IAU-016157-1,2015,6066
IAU-016157-1,2020,7200
IAU-016158-1,1990,1151
IAU-016158-1,1995,1612
IAU-016158-1,2000,1913
IAU-016158-1,2005,2022
IAU-016158-1,2010,2534
IAU-016158-1,2015,3184
IAU-016158-1,2020,3222
IAU-016832-1,1965,128
IAU-016832-1,1970,188
IAU-016832-1,1975,258
IAU-016832-1,1980,345
IAU-016832-1,1985,458
IAU-016832-1,1990,591
IAU-016832-1,1995,680
IAU-016832-1,2000,782
IAU-016832-1,2005,911
IAU-016832-1,2010,1225
IAU-016832-1,2015,1461
IAU-016832-1,2020,1817
IAU-020014-1,1995,313515
IAU-020014-1,2000,413760
IAU-020014-1,2005,486536
IAU-020014-1,2010,604247
IAU-020014-1,2015,780067
IAU-020014-1,2020,887839
IAU-020022-1,1980,236
IAU-020022-1,1985,620
IAU-020022-1,1990,1282
IAU-020022-1,1995,1940
IAU-020022-1,2000,2227
IAU-020022-1,2005,2633
IAU-020022-1,2010,3066
IAU-020022-1,2015,3665
IAU-020022-1,2020,4590
IAU-020041-1,1980,1532
IAU-020041-1,1985,2094
IAU-020041-1,1990,2592
IAU-020041-1,1995,2217
IAU-020041-1,2000,3970
IAU-020041-1,2005,5725
IAU-020041-1,2010,8138
IAU-020041-1,2015,10552
IAU-020041-1,2020,12400
IAU-020210-1,1975,1262
IAU-020210-1,1980,1695
IAU-020210-1,1985,2196
IAU-020210-1,1990,2563
IAU-020210-1,1995,3200
IAU-020210-1,2000,4020
IAU-020210-1,2005,4787
IAU-020210-1,2010,5638
IAU-020210-1,2015,6489
IAU-020210-1,2020,7397
IAU-020217-1,1975,1004
IAU-020217-1,1980,1411
IAU-020217-1,1985,1916
IAU-020217-1,1990,1967
IAU-020217-1,1995,3027
IAU-020217-1,2000,4148
IAU-020217-1,2005,5432
IAU-020217-1,2010,7574
IAU-020217-1,2015,9715
IAU-020217-1,2020,11000
IAU-020313-1,1980,303
IAU-020313-1,1985,472
IAU-020313-1,1990,351
IAU-020313-1,1995,536
IAU-020313-1,2000,1559
IAU-020313-1,2005,3329
IAU-020313-1,2010,6279
IAU-020313-1,2015,9229
IAU-020313-1,2020,11000
IAU-020443-1,1980,1399
IAU-020443-1,1985,2009
IAU-020443-1,1990,2366
IAU-020443-1,1995,3386
IAU-020443-1,2000,4469
IAU-020443-1,2005,5255
IAU-020443-1,2010,6526
IAU-020443-1,2015,8425
IAU-020443-1,2020,10000
IAU-020492-1,1995,595
IAU-020492-1,2000,786
IAU-020492-1,2005,924
IAU-020492-1,2010,1148
IAU-020492-1,2015,1482
IAU-020492-1,2020,1760
IAU-020658-1,1980,4013
IAU-020658-1,1985,5144
IAU-020658-1,1990,6538
IAU-020658-1,1995,7902
IAU-020658-1,2000,9287
IAU-020658-1,2005,10358
IAU-020658-1,2010,12143
IAU-020658-1,2015,13928
IAU-020658-1,2020,15000
IAU-020776-1,1950,85
IAU-020776-1,1955,117
IAU-020776-1,1960,162
IAU-020776-1,1965,215
IAU-020776-1,1970,437
IAU-020776-1,1975,718
IAU-020776-1,1980,1141
IAU-020776-1,1985,1619
IAU-020776-1,1990,2105
IAU-020776-1,1995,3043
IAU-020776-1,2000,3737
IAU-020776-1,2005,6762
IAU-020776-1,2010,8272
IAU-020776-1,2015,9557
IAU-020776-1,2020,14298
IAU-020777-1,1990,1151
IAU-020777-1,1995,1612
IAU-020777-1,2000,1913
IAU-020777-1,2005,2022
IAU-020777-1,2010,2534
IAU-020777-1,2015,3184
IAU-020777-1,2020,3222
IAU-020778-1,2005,5255
IAU-020778-1,2010,6526
IAU-020778-1,2015,8425
IAU-020778-1,2020,10000
IAU-021676-1,1985,1225
IAU-021676-1,1990,1443
IAU-021676-1,1995,2065
IAU-021676-1,2000,2725
IAU-021676-1,2005,3205
IAU-021676-1,2010,3980
IAU-021676-1,2015,5138
IAU-021676-1,2020,6099
IAU-021677-1,1990,473
IAU-021677-1,1995,677
IAU-021677-1,2000,893
IAU-021677-1,2005,1051
IAU-021677-1,2010,1305
IAU-021677-1,2015,1685
IAU-021677-1,2020,2000
IAU-021769-1,1980,99
IAU-021769-1,1985,219
IAU-021769-1,1990,1388
IAU-021769-1,1995,1614
IAU-021769-1,2000,2140
IAU-021769-1,2005,2049
IAU-021769-1,2010,1897
IAU-021769-1,2015,1745
IAU-021769-1,2020,1851
IAU-021776-1,1980,644
IAU-021776-1,1985,969
IAU-021776-1,1990,1271
IAU-021776-1,1995,1655
IAU-021776-1,2000,2295
IAU-021776-1,2005,2935
IAU-021776-1,2010,3575
IAU-021776-1,2015,4215
IAU-021776-1,2020,4540
IAU-021786-2,1975,
IAU-021786-2,1980,
IAU-021786-2,1985,
IAU-021786-2,1990,
IAU-021786-2,1995,
IAU-021786-2,2000,
IAU-021786-2,2005,
IAU-021786-2,2010,
IAU-021786-2,2015,
IAU-021786-2,2020,3969
IAU-021787-1,1990,691
IAU-021787-1,1995,1059
IAU-021787-1,2000,1450
IAU-021787-1,2005,1894
IAU-021787-1,2010,2635
IAU-021787-1,2015,3375
IAU-021787-1,2020,3918
IAU-022357-1,2010,1189
IAU-022357-1,2015,1462
IAU-022357-1,2020,1472
IAU-022915-1,2010,2866
IAU-022915-1,2015,3700
IAU-022915-1,2020,4211
IAU-022916-1,1995,3261
IAU-022916-1,2000,4304
IAU-022916-1,2005,5061
IAU-022916-1,2010,6285
IAU-022916-1,2015,8114
IAU-022916-1,2020,9631
IAU-022917-1,2005,54
IAU-022917-1,2010,67
IAU-022917-1,2015,87
IAU-022917-1,2020,104
IAU-022918-1,1990,24
IAU-022918-1,1995,34
IAU-022918-1,2000,46
IAU-022918-1,2005,54
IAU-022918-1,2010,67
IAU-022918-1,2015,87
IAU-022918-1,2020,99
IAU-022958-1,1970,239
IAU-022958-1,1975,534
IAU-022958-1,1980,818
IAU-022958-1,1985,1174
IAU-022958-1,1990,1383
IAU-022958-1,1995,1979
IAU-022958-1,2000,2612
IAU-022958-1,2005,3072
IAU-022958-1,2010,3815
IAU-022958-1,2015,4925
IAU-022958-1,2020,5846
IAU-023543-1,1995,2167
IAU-023543-1,2000,2860
IAU-023543-1,2005,3363
IAU-023543-1,2010,4176
IAU-023543-1,2015,5392
IAU-023543-1,2020,6400
IAU-024070-1,2010,1949
IAU-024070-1,2015,2229
IAU-024070-1,2020,2988
IAU-024649-1,2005,1461
IAU-024649-1,2010,1815
IAU-024649-1,2015,2344
IAU-024649-1,2020,2667
IAU-025106-1,2010,381
IAU-025106-1,2015,492
IAU-025106-1,2020,584
IAU-025135-1,1965,2572
IAU-025135-1,1970,6881
IAU-025135-1,1975,15352
IAU-025135-1,1980,23490
IAU-025135-1,1985,33722
IAU-025135-1,1990,39725
IAU-025135-1,1995,56836
IAU-025135-1,2000,75009
IAU-025135-1,2005,88203
IAU-025135-1,2010,109542
IAU-025135-1,2015,141416
IAU-025135-1,2020,167843
IAU-025803-1,2000,778
IAU-025803-1,2005,915
IAU-025803-1,2010,1137
IAU-025803-1,2015,1468
IAU-025803-1,2020,1743
IAU-026079-1,2005,1164
IAU-026079-1,2010,1857
IAU-026079-1,2015,1623
IAU-026079-1,2020,1735
IAU-026080-1,2000,973
IAU-026080-1,2005,1173
IAU-026080-1,2010,1864
IAU-026080-1,2015,1622
IAU-026080-1,2020,1875
IAU-026082-1,2005,1161
IAU-026082-1,2010,1854
IAU-026082-1,2015,1623
IAU-026082-1,2020,1890
IAU-026083-1,2015,421
IAU-026083-1,2020,500
IAU-026084-1,2000,968
IAU-026084-1,2005,1168
IAU-026084-1,2010,1860
IAU-026084-1,2015,1623
IAU-026084-1,2020,1880
IAU-026085-1,1990,284
IAU-026085-1,1995,406
IAU-026085-1,2000,536
IAU-026085-1,2005,630
IAU-026085-1,2010,783
IAU-026085-1,2015,1011
IAU-026085-1,2020,1200
IAU-026087-1,2000,738
IAU-026087-1,2005,878
IAU-026087-1,2010,1199
IAU-026087-1,2015,1462
IAU-026087-1,2020,1447
IAU-026088-1,1955,
IAU-026088-1,1960,208
IAU-026088-1,1965,283
IAU-026088-1,1970,422
IAU-026088-1,1975,614
IAU-026088-1,1980,788
IAU-026088-1,1985,968
IAU-026088-1,1990,1266
IAU-026088-1,1995,1736
IAU-026088-1,2000,2022
IAU-026088-1,2005,2107
IAU-026088-1,2010,2588
IAU-026088-1,2015,3184
IAU-026088-1,2020,3129
IAU-026089-1,1995,677
IAU-026089-1,2000,893
IAU-026089-1,2005,1051
IAU-026089-1,2010,1305
IAU-026089-1,2015,1685
IAU-026089-1,2020,2000
IAU-026091-1,2010,2500
IAU-026091-1,2015,3186
IAU-026091-1,2020,3353
IAU-026092-1,1995,830
IAU-026092-1,2000,1096
IAU-026092-1,2005,1289
IAU-026092-1,2010,1600
IAU-026092-1,2015,2066
IAU-026092-1,2020,2453
IAU-026094-1,1980,712
IAU-026094-1,1985,890
IAU-026094-1,1990,1182
IAU-026094-1,1995,1646
IAU-026094-1,2000,1942
IAU-026094-1,2005,2045
IAU-026094-1,2010,2549
IAU-026094-1,2015,3184
IAU-026094-1,2020,3256
IAU-026097-1,2015,3187
IAU-026097-1,2020,3374
IAU-026100-1,2010,247
IAU-026100-1,2015,320
IAU-026100-1,2020,364
IAU-026102-1,1995,1578
IAU-026102-1,2000,1883
IAU-026102-1,2005,1999
IAU-026102-1,2010,2520
IAU-026102-1,2015,3185
IAU-026102-1,2020,3313
IAU-026103-1,2015,62713
IAU-026103-1,2020,74433
IAU-026104-1,2015,3187
IAU-026104-1,2020,3374
IAU-026108-1,2010,2502
IAU-026108-1,2015,3186
IAU-026108-1,2020,3350
IAU-026109-1,1995,1184
IAU-026109-1,2000,1434
IAU-026109-1,2005,1686
IAU-026109-1,2010,1967
IAU-026109-1,2015,2228
IAU-026109-1,2020,2934
IAU-026110-1,2015,5392
IAU-026110-1,2020,6400
IAU-026111-1,2010,2610
IAU-026111-1,2015,3370
IAU-026111-1,2020,4000
IAU-026112-1,1995,1578
IAU-026112-1,2000,1883
IAU-026112-1,2005,1999
IAU-026112-1,2010,2520
IAU-026112-1,2015,3185
IAU-026112-1,2020,3313
IAU-026113-1,2015,1769
IAU-026113-1,2020,2100
IAU-026115-1,1985,723
IAU-026115-1,1990,852
IAU-026115-1,1995,1219
IAU-026115-1,2000,1608
IAU-026115-1,2005,1891
IAU-026115-1,2010,2349
IAU-026115-1,2015,3033
IAU-026115-1,2020,3600
IAU-026116-1,2010,2502
IAU-026116-1,2015,3186
IAU-026116-1,2020,3350
IAU-026117-1,2010,1944
IAU-026117-1,2015,2229
IAU-026117-1,2020,3004
IAU-026118-1,2015,2527
IAU-026118-1,2020,3000
IAU-026119-1,2015,2229
IAU-026119-1,2020,3008
IAU-026121-1,2015,2229
IAU-026121-1,2020,3012
IAU-026122-1,2010,652
IAU-026122-1,2015,842
IAU-026122-1,2020,1000
IAU-026134-1,2005,1978
IAU-026134-1,2010,2507
IAU-026134-1,2015,3186
IAU-026134-1,2020,3276
IAU-026136-1,2010,2153
IAU-026136-1,2015,2780
IAU-026136-1,2020,3300
IAU-026137-1,1990,643
IAU-026137-1,1995,921
IAU-026137-1,2000,1215
IAU-026137-1,2005,1429
IAU-026137-1,2010,1775
IAU-026137-1,2015,2291
IAU-026137-1,2020,2720
IAU-026139-1,1980,715
IAU-026139-1,1985,893
IAU-026139-1,1990,1186
IAU-026139-1,1995,1650
IAU-026139-1,2000,1946
IAU-026139-1,2005,2048
IAU-026139-1,2010,2551
IAU-026139-1,2015,3184
IAU-026139-1,2020,3253
IAU-026140-1,2010,1469
IAU-026140-1,2015,1896
IAU-026140-1,2020,2251
IAU-026142-1,2005,1976
IAU-026142-1,2010,2505
IAU-026142-1,2015,3186
IAU-026142-1,2020,3280
IAU-026143-1,2015,2022
IAU-026143-1,2020,2400
IAU-026144-1,2015,421
IAU-026144-1,2020,500
IAU-026147-1,1990,781
IAU-026147-1,1995,1117
IAU-026147-1,2000,1474
IAU-026147-1,2005,1734
IAU-026147-1,2010,2153
IAU-026147-1,2015,2780
IAU-026147-1,2020,3300
IAU-026149-1,2010,2497
IAU-026149-1,2015,3186
IAU-026149-1,2020,3360
IAU-026150-1,2010,1305
IAU-026150-1,2015,1685
IAU-026150-1,2020,2000
IAU-026151-1,2015,3187
IAU-026151-1,2020,3378
IAU-026152-1,2015,3187
IAU-026152-1,2020,3378
IAU-026153-1,1975,228
IAU-026153-1,1980,349
IAU-026153-1,1985,502
IAU-026153-1,1990,591
IAU-026153-1,1995,846
IAU-026153-1,2000,1117
IAU-026153-1,2005,1313
IAU-026153-1,2010,1631
IAU-026153-1,2015,2106
IAU-026153-1,2020,2500
IAU-026154-1,2015,1011
IAU-026154-1,2020,1200
IAU-026155-1,2010,195
IAU-026155-1,2015,252
IAU-026155-1,2020,300
IAU-026156-1,1995,846
IAU-026156-1,2000,1117
IAU-026156-1,2005,1313
IAU-026156-1,2010,1631
IAU-026156-1,2015,2106
IAU-026156-1,2020,2500
IAU-026157-1,1990,494
IAU-026157-1,1995,707
IAU-026157-1,2000,933
IAU-026157-1,2005,1097
IAU-026157-1,2010,1362
IAU-026157-1,2015,1759
IAU-026157-1,2020,2088
IAU-026160-1,2010,2502
IAU-026160-1,2015,3186
IAU-026160-1,2020,3286
IAU-026161-1,2010,293
IAU-026161-1,2015,379
IAU-026161-1,2020,450
IAU-026168-1,2010,652
IAU-026168-1,2015,842
IAU-026168-1,2020,1000
IAU-026169-1,2010,1631
IAU-026169-1,2015,2106
IAU-026169-1,2020,2500
IAU-026170-1,2010,3263
IAU-026170-1,2015,4212
IAU-026170-1,2020,5000
IAU-026171-1,2005,2172
IAU-026171-1,2010,2698
IAU-026171-1,2015,3483
IAU-026171-1,2020,4135
IAU-026174-1,1995,6433
IAU-026174-1,2000,8491
IAU-026174-1,2005,9984
IAU-026174-1,2010,12400
IAU-026174-1,2015,16008
IAU-026174-1,2020,19000
IAU-026175-1,1985,871
IAU-026175-1,1990,1161
IAU-026175-1,1995,1623
IAU-026175-1,2000,1923
IAU-026175-1,2005,2030
IAU-026175-1,2010,2539
IAU-026175-1,2015,3184
IAU-026175-1,2020,3274
IAU-026177-1,1970,212
IAU-026177-1,1975,473
IAU-026177-1,1980,724
IAU-026177-1,1985,1040
IAU-026177-1,1990,1487
IAU-026177-1,1995,1963
IAU-026177-1,2000,2309
IAU-026177-1,2005,2867
IAU-026177-1,2010,3702
IAU-026177-1,2015,4394
IAU-026177-1,2020,5001
IAU-026178-1,2005,777
IAU-026178-1,2010,965
IAU-026178-1,2015,1246
IAU-026178-1,2020,1480
IAU-026182-1,2010,2502
IAU-026182-1,2015,3186
IAU-026182-1,2020,3350
IAU-026183-1,2010,1860
IAU-026183-1,2015,2401
IAU-026183-1,2020,2850
IAU-026184-1,1995,1582
IAU-026184-1,2000,1886
IAU-026184-1,2005,2001
IAU-026184-1,2010,2521
IAU-026184-1,2015,3185
IAU-026184-1,2020,3309
IAU-026223-1,1950,
IAU-026223-1,1955,
IAU-026223-1,1960,218
IAU-026223-1,1965,297
IAU-026223-1,1970,447
IAU-026223-1,1975,647
IAU-026223-1,1980,828
IAU-026223-1,1985,1008
IAU-026223-1,1990,1308
IAU-026223-1,1995,1782
IAU-026223-1,2000,2061
IAU-026223-1,2005,2137
IAU-026223-1,2010,2608
IAU-026223-1,2015,3185
IAU-026223-1,2020,2722
IAU-026224-1,2015,353
IAU-026224-1,2020,420
IAU-026225-1,2010,1424
IAU-026225-1,2015,1838
IAU-026225-1,2020,2182
IAU-026227-1,1995,283
IAU-026227-1,2000,373
IAU-026227-1,2005,439
IAU-026227-1,2010,545
IAU-026227-1,2015,704
IAU-026227-1,2020,836
IAU-026228-1,1990,1141
IAU-026228-1,1995,1601
IAU-026228-1,2000,1903
IAU-026228-1,2005,2014
IAU-026228-1,2010,2530
IAU-026228-1,2015,3184
IAU-026228-1,2020,3293
IAU-026231-1,1990,193
IAU-026231-1,1995,276
IAU-026231-1,2000,365
IAU-026231-1,2005,429
IAU-026231-1,2010,533
IAU-026231-1,2015,689
IAU-026231-1,2020,818
IAU-026232-1,1980,703
IAU-026232-1,1985,881
IAU-026232-1,1990,1172
IAU-026232-1,1995,1635
IAU-026232-1,2000,1932
IAU-026232-1,2005,2037
IAU-026232-1,2010,2544
IAU-026232-1,2015,3184
IAU-026232-1,2020,2891
IAU-026233-1,1995,270
IAU-026233-1,2000,357
IAU-026233-1,2005,420
IAU-026233-1,2010,522
IAU-026233-1,2015,674
IAU-026233-1,2020,800
IAU-026234-1,2010,944
IAU-026234-1,2015,1219
IAU-026234-1,2020,1447
IAU-026239-1,1995,2709
IAU-026239-1,2000,3575
IAU-026239-1,2005,4204
IAU-026239-1,2010,5221
IAU-026239-1,2015,6740
IAU-026239-1,2020,8000
IAU-026241-1,1990,236
IAU-026241-1,1995,338
IAU-026241-1,2000,446
IAU-026241-1,2005,525
IAU-026241-1,2010,652
IAU-026241-1,2015,842
IAU-026241-1,2020,1000
IAU-026242-1,2010,717
IAU-026242-1,2015,926
IAU-026242-1,2020,1100
IAU-026243-1,1980,706
IAU-026243-1,1985,884
IAU-026243-1,1990,1175
IAU-026243-1,1995,1638
IAU-026243-1,2000,1936
IAU-026243-1,2005,2040
IAU-026243-1,2010,2546
IAU-026243-1,2015,3184
IAU-026243-1,2020,2887
IAU-026244-1,1995,1586
IAU-026244-1,2000,1890
IAU-026244-1,2005,2004
IAU-026244-1,2010,2523
IAU-026244-1,2015,3185
IAU-026244-1,2020,2938
IAU-026247-1,2010,296
IAU-026247-1,2015,382
IAU-026247-1,2020,454
IAU-026248-1,2010,1188
IAU-026248-1,2015,1463
IAU-026248-1,2020,1474
IAU-026253-1,2010,456
IAU-026253-1,2015,589
IAU-026253-1,2020,700
IAU-026255-1,2005,1146
IAU-026255-1,2010,1424
IAU-026255-1,2015,1838
IAU-026255-1,2020,2182
IAU-026257-1,2010,1191
IAU-026257-1,2015,1462
IAU-026257-1,2020,1467
IAU-026258-1,2000,973
IAU-026258-1,2005,1173
IAU-026258-1,2010,1864
IAU-026258-1,2015,1622
IAU-026258-1,2020,1875
IAU-026259-1,2005,870
IAU-026259-1,2010,1192
IAU-026259-1,2015,1462
IAU-026259-1,2020,1465
IAU-026282-1,2010,1851
IAU-026282-1,2015,1623
IAU-026282-1,2020,1744
IAU-026300-1,2010,1191
IAU-026300-1,2015,1462
IAU-026300-1,2020,1467
IAU-026327-1,2010,1852
IAU-026327-1,2015,1623
IAU-026327-1,2020,1742
IAU-026328-1,2005,546
